,image_id,path,class_id,is_train
382,383,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497,8,0
383,384,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499,8,0
384,385,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501,8,1
385,386,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502,8,0
386,387,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503,8,0
387,388,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114,8,1
388,389,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508,8,0
389,390,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509,8,1
390,391,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510,8,0
391,392,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512,8,1
392,393,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513,8,1
393,394,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515,8,0
394,395,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516,8,1
395,396,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517,8,1
396,397,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518,8,1
397,398,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519,8,1
398,399,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520,8,1
399,400,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521,8,1
400,401,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522,8,1
401,402,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529,8,1
402,403,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530,8,1
403,404,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531,8,1
404,405,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532,8,0
405,406,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534,8,1
406,407,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535,8,0
407,408,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536,8,0
408,409,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537,8,1
409,410,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538,8,0
410,411,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539,8,1
411,412,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541,8,0
412,413,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543,8,1
413,414,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544,8,1
414,415,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545,8,1
415,416,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155,8,1
416,417,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160,8,1
417,418,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161,8,1
418,419,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162,8,0
419,420,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166,8,0
420,421,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169,8,1
421,422,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170,8,0
422,423,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111,8,1
423,424,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174,8,0
424,425,009.Brewer_Blackbird/Brewer_Blackbird_0099_2560,9,0
425,426,009.Brewer_Blackbird/Brewer_Blackbird_0139_2567,9,1
426,427,009.Brewer_Blackbird/Brewer_Blackbird_0140_2586,9,1
427,428,009.Brewer_Blackbird/Brewer_Blackbird_0082_2593,9,1
428,429,009.Brewer_Blackbird/Brewer_Blackbird_0135_2607,9,1
429,430,009.Brewer_Blackbird/Brewer_Blackbird_0106_2608,9,0
430,431,009.Brewer_Blackbird/Brewer_Blackbird_0095_2610,9,1
431,432,009.Brewer_Blackbird/Brewer_Blackbird_0035_2611,9,1
432,433,009.Brewer_Blackbird/Brewer_Blackbird_0111_2613,9,1
433,434,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616,9,0
434,435,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620,9,0
435,436,009.Brewer_Blackbird/Brewer_Blackbird_0087_2622,9,1
436,437,009.Brewer_Blackbird/Brewer_Blackbird_0026_2625,9,1
437,438,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630,9,0
438,439,009.Brewer_Blackbird/Brewer_Blackbird_0054_2631,9,0
439,440,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634,9,0
440,441,009.Brewer_Blackbird/Brewer_Blackbird_0142_2636,9,1
441,442,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653,9,0
442,443,009.Brewer_Blackbird/Brewer_Blackbird_0090_2658,9,0
443,444,009.Brewer_Blackbird/Brewer_Blackbird_0078_2659,9,1
444,445,009.Brewer_Blackbird/Brewer_Blackbird_0017_2668,9,0
445,446,009.Brewer_Blackbird/Brewer_Blackbird_0014_2679,9,1
446,447,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680,9,0
447,448,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682,9,0
448,449,009.Brewer_Blackbird/Brewer_Blackbird_0046_2688,9,0
449,450,009.Brewer_Blackbird/Brewer_Blackbird_0012_2691,9,0
450,451,009.Brewer_Blackbird/Brewer_Blackbird_0066_2693,9,0
451,452,009.Brewer_Blackbird/Brewer_Blackbird_0032_2214,9,1
452,453,009.Brewer_Blackbird/Brewer_Blackbird_0016_2225,9,0
453,454,009.Brewer_Blackbird/Brewer_Blackbird_0104_2230,9,0
454,455,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231,9,0
455,456,009.Brewer_Blackbird/Brewer_Blackbird_0109_2232,9,1
456,457,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234,9,0
457,458,009.Brewer_Blackbird/Brewer_Blackbird_0127_2235,9,0
458,459,009.Brewer_Blackbird/Brewer_Blackbird_0049_2258,9,0
459,460,009.Brewer_Blackbird/Brewer_Blackbird_0018_2261,9,1
460,461,009.Brewer_Blackbird/Brewer_Blackbird_0030_2268,9,1
461,462,009.Brewer_Blackbird/Brewer_Blackbird_0010_2269,9,0
462,463,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270,9,0
463,464,009.Brewer_Blackbird/Brewer_Blackbird_0103_2273,9,1
464,465,009.Brewer_Blackbird/Brewer_Blackbird_0074_2277,9,1
465,466,009.Brewer_Blackbird/Brewer_Blackbird_0002_2278,9,1
466,467,009.Brewer_Blackbird/Brewer_Blackbird_0115_2279,9,1
467,468,009.Brewer_Blackbird/Brewer_Blackbird_0015_2286,9,0
468,469,009.Brewer_Blackbird/Brewer_Blackbird_0131_2289,9,1
469,470,009.Brewer_Blackbird/Brewer_Blackbird_0064_2290,9,1
470,471,009.Brewer_Blackbird/Brewer_Blackbird_0132_2293,9,1
471,472,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294,9,0
472,473,009.Brewer_Blackbird/Brewer_Blackbird_0042_2302,9,0
473,474,009.Brewer_Blackbird/Brewer_Blackbird_0045_2303,9,1
474,475,009.Brewer_Blackbird/Brewer_Blackbird_0065_2310,9,0
475,476,009.Brewer_Blackbird/Brewer_Blackbird_0097_2322,9,1
476,477,009.Brewer_Blackbird/Brewer_Blackbird_0133_2324,9,1
477,478,009.Brewer_Blackbird/Brewer_Blackbird_0070_2325,9,1
478,479,009.Brewer_Blackbird/Brewer_Blackbird_0116_2327,9,1
479,480,009.Brewer_Blackbird/Brewer_Blackbird_0027_2329,9,0
480,481,009.Brewer_Blackbird/Brewer_Blackbird_0112_2340,9,1
481,482,009.Brewer_Blackbird/Brewer_Blackbird_0079_2343,9,1
482,483,009.Brewer_Blackbird/Brewer_Blackbird_0004_2345,9,0
483,484,010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096,10,1
484,485,010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612,10,1
485,486,010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625,10,1
486,487,010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483,10,0
487,488,010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116,10,0
488,489,010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527,10,1
489,490,010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953,10,1
490,491,010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636,10,1
491,492,010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141,10,0
492,493,010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146,10,0
493,494,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635,10,0
494,495,010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598,10,1
495,496,010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257,10,1
496,497,010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948,10,1
497,498,010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936,10,0
498,499,010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918,10,0
499,500,010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688,10,1
500,501,010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180,10,0
501,502,010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196,10,1
502,503,010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188,10,0
503,504,010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244,10,1
504,505,010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709,10,1
505,506,010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454,10,0
506,507,010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695,10,1
507,508,010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072,10,0
508,509,010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005,10,0
509,510,010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706,10,0
510,511,010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015,10,1
511,512,010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762,10,0
512,513,010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233,10,0
513,514,010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985,10,0
514,515,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242,10,1
515,516,010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988,10,0
516,517,010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123,10,0
517,518,010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004,10,1
518,519,010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007,10,0
519,520,010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522,10,1
520,521,010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386,10,0
521,522,010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526,10,0
522,523,010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761,10,1
523,524,010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767,10,1
524,525,010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026,10,0
525,526,010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285,10,0
526,527,010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081,10,1
527,528,010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804,10,0
528,529,010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575,10,1
529,530,010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019,10,1
530,531,010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070,10,1
531,532,010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841,10,0
532,533,010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050,10,1
533,534,010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845,10,0
534,535,010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846,10,1
535,536,010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802,10,0
536,537,010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342,10,1
537,538,010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856,10,0
538,539,010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842,10,1
539,540,010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338,10,0
540,541,010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621,10,1
541,542,010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345,10,1
542,543,010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372,10,0
543,544,011.Rusty_Blackbird/Rusty_Blackbird_0086_6658,11,1
544,545,011.Rusty_Blackbird/Rusty_Blackbird_0113_6664,11,1
545,546,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923,11,0
546,547,011.Rusty_Blackbird/Rusty_Blackbird_0054_6676,11,1
547,548,011.Rusty_Blackbird/Rusty_Blackbird_0020_6679,11,0
548,549,011.Rusty_Blackbird/Rusty_Blackbird_0016_6684,11,1
549,550,011.Rusty_Blackbird/Rusty_Blackbird_0104_6685,11,0
550,551,011.Rusty_Blackbird/Rusty_Blackbird_0043_2597,11,0
551,552,011.Rusty_Blackbird/Rusty_Blackbird_0091_6695,11,1
552,553,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698,11,0
553,554,011.Rusty_Blackbird/Rusty_Blackbird_0031_6699,11,1
554,555,011.Rusty_Blackbird/Rusty_Blackbird_0019_6704,11,1
555,556,011.Rusty_Blackbird/Rusty_Blackbird_0081_6967,11,0
556,557,011.Rusty_Blackbird/Rusty_Blackbird_0085_6713,11,1
557,558,011.Rusty_Blackbird/Rusty_Blackbird_0051_6715,11,0
558,559,011.Rusty_Blackbird/Rusty_Blackbird_0076_6716,11,1
559,560,011.Rusty_Blackbird/Rusty_Blackbird_0075_6717,11,0
560,561,011.Rusty_Blackbird/Rusty_Blackbird_0087_6727,11,1
561,562,011.Rusty_Blackbird/Rusty_Blackbird_0122_6736,11,1
562,563,011.Rusty_Blackbird/Rusty_Blackbird_0112_3415,11,0
563,564,011.Rusty_Blackbird/Rusty_Blackbird_0073_6744,11,1
564,565,011.Rusty_Blackbird/Rusty_Blackbird_0003_6749,11,0
565,566,011.Rusty_Blackbird/Rusty_Blackbird_0023_6752,11,1
566,567,011.Rusty_Blackbird/Rusty_Blackbird_0047_7009,11,0
567,568,011.Rusty_Blackbird/Rusty_Blackbird_0017_6755,11,1
568,569,011.Rusty_Blackbird/Rusty_Blackbird_0060_6756,11,0
569,570,011.Rusty_Blackbird/Rusty_Blackbird_0114_6760,11,1
570,571,011.Rusty_Blackbird/Rusty_Blackbird_0120_6762,11,0
571,572,011.Rusty_Blackbird/Rusty_Blackbird_0026_6768,11,0
572,573,011.Rusty_Blackbird/Rusty_Blackbird_0005_6771,11,0
573,574,011.Rusty_Blackbird/Rusty_Blackbird_0011_7028,11,1
574,575,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590,11,1
575,576,011.Rusty_Blackbird/Rusty_Blackbird_0006_6633,11,1
576,577,011.Rusty_Blackbird/Rusty_Blackbird_0001_6548,11,1
577,578,011.Rusty_Blackbird/Rusty_Blackbird_0052_7035,11,0
578,579,011.Rusty_Blackbird/Rusty_Blackbird_0057_6935,11,0
579,580,011.Rusty_Blackbird/Rusty_Blackbird_0111_3220,11,0
580,581,011.Rusty_Blackbird/Rusty_Blackbird_0036_6550,11,1
581,582,011.Rusty_Blackbird/Rusty_Blackbird_0105_6937,11,0
582,583,011.Rusty_Blackbird/Rusty_Blackbird_0022_6808,11,0
583,584,011.Rusty_Blackbird/Rusty_Blackbird_0100_6597,11,0
584,585,011.Rusty_Blackbird/Rusty_Blackbird_0092_2727,11,0
585,586,011.Rusty_Blackbird/Rusty_Blackbird_0094_6582,11,0
586,587,011.Rusty_Blackbird/Rusty_Blackbird_0107_6839,11,1
587,588,011.Rusty_Blackbird/Rusty_Blackbird_0074_6585,11,1
588,589,011.Rusty_Blackbird/Rusty_Blackbird_0096_6846,11,0
589,590,011.Rusty_Blackbird/Rusty_Blackbird_0027_6593,11,0
590,591,011.Rusty_Blackbird/Rusty_Blackbird_0009_6853,11,1
591,592,011.Rusty_Blackbird/Rusty_Blackbird_0056_6856,11,0
592,593,011.Rusty_Blackbird/Rusty_Blackbird_0108_6867,11,1
593,594,011.Rusty_Blackbird/Rusty_Blackbird_0080_6877,11,0
594,595,011.Rusty_Blackbird/Rusty_Blackbird_0033_6879,11,1
595,596,011.Rusty_Blackbird/Rusty_Blackbird_0101_6880,11,1
596,597,011.Rusty_Blackbird/Rusty_Blackbird_0015_6885,11,0
597,598,011.Rusty_Blackbird/Rusty_Blackbird_0048_6632,11,1
598,599,011.Rusty_Blackbird/Rusty_Blackbird_0093_6628,11,1
599,600,011.Rusty_Blackbird/Rusty_Blackbird_0121_6637,11,1
600,601,011.Rusty_Blackbird/Rusty_Blackbird_0032_6611,11,1
601,602,011.Rusty_Blackbird/Rusty_Blackbird_0013_6902,11,0
602,603,011.Rusty_Blackbird/Rusty_Blackbird_0082_6906,11,0
603,604,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0108_7937,12,0
604,605,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452,12,1
605,606,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0031_8456,12,1
606,607,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458,12,1
607,608,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207,12,0
608,609,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0061_8208,12,0
609,610,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481,12,0
610,611,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487,12,1
611,612,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236,12,1
612,613,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577,12,1
613,614,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756,12,1
614,615,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248,12,0
615,616,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250,12,0
616,617,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0017_8511,12,1
617,618,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0088_8257,12,0
618,619,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0025_8262,12,1
619,620,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264,12,1
620,621,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588,12,1
621,622,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0109_8271,12,0
622,623,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736,12,0
623,624,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0079_8535,12,0
624,625,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0040_7514,12,1
625,626,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545,12,1
626,627,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548,12,0
627,628,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0020_8549,12,1
628,629,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555,12,1
629,630,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0083_8300,12,1
630,631,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310,12,1
631,632,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0042_8574,12,0
632,633,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0089_8326,12,1
633,634,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586,12,0
634,635,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332,12,1
635,636,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337,12,1
636,637,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601,12,0
637,638,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0023_7325,12,0
638,639,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350,12,1
639,640,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0055_8357,12,0
640,641,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358,12,1
641,642,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689,12,1
642,643,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0013_8362,12,0
643,644,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0085_8363,12,0
644,645,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366,12,1
645,646,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0098_8367,12,0
646,647,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606,12,1
647,648,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387,12,1
648,649,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0059_8079,12,0
649,650,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0100_8407,12,0
650,651,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0053_8410,12,0
651,652,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455,12,1
652,653,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583,12,1
653,654,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0102_8441,12,0
654,655,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435,12,1
655,656,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0047_7929,12,0
656,657,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442,12,1
657,658,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0012_8443,12,0
658,659,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0035_8447,12,0
659,660,013.Bobolink/Bobolink_0107_10252,13,1
660,661,013.Bobolink/Bobolink_0007_9246,13,0
661,662,013.Bobolink/Bobolink_0104_10273,13,1
662,663,013.Bobolink/Bobolink_0001_9261,13,1
663,664,013.Bobolink/Bobolink_0115_9265,13,0
664,665,013.Bobolink/Bobolink_0039_9779,13,0
665,666,013.Bobolink/Bobolink_0102_10807,13,1
666,667,013.Bobolink/Bobolink_0033_10809,13,1
667,668,013.Bobolink/Bobolink_0094_9823,13,1
668,669,013.Bobolink/Bobolink_0008_9289,13,1
669,670,013.Bobolink/Bobolink_0099_9314,13,1
670,671,013.Bobolink/Bobolink_0101_9811,13,1
671,672,013.Bobolink/Bobolink_0050_9821,13,1
672,673,013.Bobolink/Bobolink_0074_9311,13,0
673,674,013.Bobolink/Bobolink_0120_10859,13,0
674,675,013.Bobolink/Bobolink_0097_10861,13,0
675,676,013.Bobolink/Bobolink_0109_9869,13,0
676,677,013.Bobolink/Bobolink_0013_9367,13,1
677,678,013.Bobolink/Bobolink_0065_9375,13,1
678,679,013.Bobolink/Bobolink_0018_9402,13,0
679,680,013.Bobolink/Bobolink_0119_10430,13,1
680,681,013.Bobolink/Bobolink_0126_11458,13,0
681,682,013.Bobolink/Bobolink_0052_9423,13,1
682,683,013.Bobolink/Bobolink_0081_9439,13,0
683,684,013.Bobolink/Bobolink_0048_9988,13,0
684,685,013.Bobolink/Bobolink_0044_9990,13,1
685,686,013.Bobolink/Bobolink_0067_11533,13,0
686,687,013.Bobolink/Bobolink_0110_9496,13,0
687,688,013.Bobolink/Bobolink_0071_9503,13,0
688,689,013.Bobolink/Bobolink_0128_9947,13,0
689,690,013.Bobolink/Bobolink_0092_10026,13,1
690,691,013.Bobolink/Bobolink_0014_11055,13,1
691,692,013.Bobolink/Bobolink_0026_11057,13,0
692,693,013.Bobolink/Bobolink_0019_10552,13,1
693,694,013.Bobolink/Bobolink_0059_10041,13,1
694,695,013.Bobolink/Bobolink_0112_11073,13,0
695,696,013.Bobolink/Bobolink_0057_10051,13,0
696,697,013.Bobolink/Bobolink_0049_9540,13,0
697,698,013.Bobolink/Bobolink_0027_10569,13,0
698,699,013.Bobolink/Bobolink_0002_11085,13,1
699,700,013.Bobolink/Bobolink_0076_11093,13,0
700,701,013.Bobolink/Bobolink_0131_9578,13,1
701,702,013.Bobolink/Bobolink_0064_10092,13,1
702,703,013.Bobolink/Bobolink_0035_11117,13,0
703,704,013.Bobolink/Bobolink_0043_10607,13,0
704,705,013.Bobolink/Bobolink_0056_9080,13,0
705,706,013.Bobolink/Bobolink_0069_9085,13,1
706,707,013.Bobolink/Bobolink_0021_10623,13,0
707,708,013.Bobolink/Bobolink_0070_10624,13,0
708,709,013.Bobolink/Bobolink_0114_10627,13,0
709,710,013.Bobolink/Bobolink_0133_9618,13,1
710,711,013.Bobolink/Bobolink_0106_9126,13,0
711,712,013.Bobolink/Bobolink_0053_10166,13,1
712,713,013.Bobolink/Bobolink_0124_10182,13,1
713,714,013.Bobolink/Bobolink_0040_9681,13,0
714,715,013.Bobolink/Bobolink_0117_10215,13,1
715,716,013.Bobolink/Bobolink_0032_10217,13,1
716,717,013.Bobolink/Bobolink_0020_9194,13,1
717,718,013.Bobolink/Bobolink_0079_10736,13,0
718,719,013.Bobolink/Bobolink_0047_9204,13,1
719,720,014.Indigo_Bunting/Indigo_Bunting_0005_13832,14,1
720,721,014.Indigo_Bunting/Indigo_Bunting_0014_14167,14,0
721,722,014.Indigo_Bunting/Indigo_Bunting_0002_12163,14,1
722,723,014.Indigo_Bunting/Indigo_Bunting_0068_13081,14,0
723,724,014.Indigo_Bunting/Indigo_Bunting_0040_11805,14,0
724,725,014.Indigo_Bunting/Indigo_Bunting_0075_12835,14,1
725,726,014.Indigo_Bunting/Indigo_Bunting_0063_11820,14,0
726,727,014.Indigo_Bunting/Indigo_Bunting_0028_12335,14,1
727,728,014.Indigo_Bunting/Indigo_Bunting_0037_14128,14,0
728,729,014.Indigo_Bunting/Indigo_Bunting_0044_14389,14,1
729,730,014.Indigo_Bunting/Indigo_Bunting_0017_11574,14,1
730,731,014.Indigo_Bunting/Indigo_Bunting_0027_11579,14,0
731,732,014.Indigo_Bunting/Indigo_Bunting_0001_12469,14,1
732,733,014.Indigo_Bunting/Indigo_Bunting_0066_12869,14,1
733,734,014.Indigo_Bunting/Indigo_Bunting_0084_11848,14,1
734,735,014.Indigo_Bunting/Indigo_Bunting_0049_13641,14,1
735,736,014.Indigo_Bunting/Indigo_Bunting_0059_11596,14,1
